,Temp,P.Aire.Prom,P.Aire.Max,P.Aire.Min,P.Vapor.Prom,P.Vapor.Max,P.Vapor.Min,Hum.Rel.Prom,Hum.Rel.Max,Hum.Rel.Min,C.Vapor.Prom,C.Vapor.Max,C.Vapor.Min,D.Aire.Prom,D.Aire.Max,D.Aire.Min,D.Vapor.Prom,D.Vapor.Max,D.Vapor.Min,Temp.Prom,Temp.Max,Temp.Min
140,13.22,993.0357142857141,999.93,983.18,9.134285714285712,11.5,7.58,78.33428571428568,95.11,64.25,9.191428571428569,11.51,7.69,1220.438571428572,1230.49,1211.31,229.91285714285706,267.33,162.78,9.3357142857143,13.22,5.68
843,8.83,976.752857142858,988.67,967.38,6.698571428571417,8.42,4.66,64.0857142857142,70.67,55.76,6.868571428571438,8.68,4.74,1208.1442857142858,1232.62,1190.07,186.10857142857094,221.04,147.96,7.812857142857181,9.73,5.26
361,-4.34,984.0071428571429,996.78,973.34,4.299999999999995,5.68,2.65,92.99857142857134,99.17,87.39,4.381428571428576,5.84,2.66,1273.1514285714297,1316.65,1242.6,127.67571428571394,207.98,27.58,-4.284285714285686,-0.67,-9.66
298,3.77,986.7542857142855,993.77,980.78,6.598571428571423,7.44,5.77,77.30142857142847,89.07,69.65,6.691428571428575,7.59,5.8,1233.935714285716,1246.63,1216.17,211.80571428571406,228.95,186.23,4.751428571428598,7.15,3.67
704,2.42,985.2685714285726,998.18,973.27,6.944285714285704,8.07,5.49,82.76571428571415,87.65,75.73,7.052857142857148,8.3,5.52,1233.8800000000026,1263.51,1207.93,205.7871428571425,231.37,184.66,4.334285714285757,7.54,0.3
1054,5.86,995.0757142857152,1005.5,986.87,6.491428571428569,8.89,5.43,90.45142857142854,98.28,83.8,6.525714285714285,8.96,5.5,1256.5842857142852,1275.22,1232.16,174.78285714285676,189.17,133.52,2.072857142857173,5.86,-1.02
1501,5.33,977.9342857142857,987.67,971.55,6.012857142857116,6.66,5.33,73.66142857142856,92.17,56.61,6.151428571428556,6.8,5.46,1225.5614285714269,1254.36,1198.06,189.99999999999986,208.71,173.6,4.222857142857203,8.86,0.53
1598,11.32,990.597142857143,1002.94,978.8,9.007142857142822,9.77,8.37,72.72857142857151,78.01,65.84,9.094285714285695,9.98,8.4,1213.2099999999973,1236.8,1193.81,199.31285714285687,257.6,102.32,10.33428571428577,11.39,8.44
375,-2.73,985.5057142857142,994.84,975.79,6.007142857142851,8.95,2.93,87.39428571428564,97.32,80.72,6.1028571428571485,9.12,2.96,1251.6271428571438,1292.59,1214.34,187.71571428571391,202.74,169.69,0.655714285714314,7.69,-7.2
1549,6.21,984.7242857142859,991.67,978.5,6.9299999999999695,9.17,5.65,75.11714285714291,80.23,64.71,7.037142857142842,9.35,5.72,1226.1871428571405,1242.34,1203.62,156.49285714285693,222.71,49.54,5.907142857142915,9.64,2.92
1448,2.4,999.7628571428576,1003.14,994.35,5.8428571428571185,6.42,5.44,82.2485714285714,99.27,61.23,5.845714285714277,6.4,5.43,1261.479999999999,1272.95,1247.79,187.4142857142856,194.4,177.75,2.3585714285714876,5.79,-0.06
1255,18.65,993.2242857142863,996.04,989.54,11.878571428571423,15.22,9.09,72.85714285714285,88.77,56.28,11.961428571428572,15.38,9.15,1198.2099999999991,1218.85,1174.56,141.93857142857118,254.49,67.57,14.37857142857146,18.65,9.0
232,17.58,986.6999999999998,994.97,981.01,13.987142857142855,15.94,12.34,80.70714285714278,93.43,66.55,14.178571428571432,16.18,12.48,1184.3828571428573,1186.95,1176.98,175.0928571428571,230.88,103.43,15.532857142857168,17.58,13.44
345,2.62,983.03,997.18,975.6,4.785714285714283,6.57,3.98,88.13142857142846,96.51,75.57,4.870000000000004,6.67,4.06,1259.3428571428583,1277.6,1242.01,159.31857142857112,249.92,31.77,-1.719999999999972,2.62,-3.99
1511,6.39,982.3000000000001,989.35,971.7,6.651428571428545,7.32,5.75,73.47428571428574,80.63,64.56,6.772857142857129,7.5,5.87,1224.429999999998,1244.5,1202.33,201.87714285714267,217.1,190.63,5.634285714285775,8.83,3.19
609,14.32,987.5685714285721,991.51,980.93,11.954285714285708,18.79,9.12,69.31857142857135,82.42,64.29,12.109999999999998,19.15,9.22,1187.9371428571444,1203.93,1139.3,204.7014285714283,232.3,130.04,15.241428571428616,24.74,11.83
1711,19.77,991.4657142857143,997.0,986.58,15.209999999999988,18.55,12.86,85.14571428571439,88.03,79.17,15.345714285714276,18.8,12.98,1188.8171428571404,1205.65,1165.14,150.70999999999964,230.21,53.42,15.732857142857222,19.77,13.47
460,9.19,991.1757142857143,998.05,984.78,9.435714285714278,11.31,6.59,70.23428571428563,84.93,60.17,9.521428571428581,11.49,6.66,1208.4828571428584,1228.32,1183.86,204.81571428571402,228.0,183.18,11.62285714285717,15.46,8.89
69,-3.76,996.2942857142856,1003.79,990.08,3.2257142857142926,3.7,2.68,71.68571428571428,80.59,60.4,3.2399999999999975,3.74,2.68,1287.9671428571432,1300.42,1278.49,97.77714285714282,252.17,46.75,-3.9971428571428524,-2.67,-5.59
996,11.68,989.6371428571438,996.4,984.87,10.36571428571428,13.02,7.99,70.85714285714278,73.12,66.62,10.482857142857137,13.22,8.02,1200.7085714285713,1223.56,1179.06,211.10428571428534,258.85,187.71,12.915714285714314,16.47,9.71
243,12.2,984.8814285714283,991.88,976.18,12.304285714285712,17.08,10.07,76.81999999999994,87.02,63.24,12.504285714285716,17.5,10.26,1189.788571428572,1206.83,1159.79,222.16571428571416,262.11,198.05,13.907142857142883,18.14,9.11
656,8.74,998.1357142857152,1007.34,985.26,7.719999999999987,10.07,6.2,81.84857142857133,92.06,72.58,7.741428571428573,10.15,6.17,1241.4057142857162,1267.26,1213.84,181.58428571428536,224.64,144.96,6.207142857142899,8.74,3.06
118,16.42,994.1800000000001,999.29,987.65,7.898571428571427,9.76,5.25,58.18571428571426,69.74,51.19,7.941428571428568,9.81,5.3,1211.0600000000009,1226.88,1184.86,169.26285714285703,252.63,98.88,12.088571428571443,16.42,7.31
1725,16.53,989.7142857142856,994.0,986.84,16.499999999999986,17.73,15.13,86.58428571428581,94.02,77.65,16.669999999999984,17.95,15.29,1181.3657142857119,1193.98,1172.04,132.66857142857108,199.06,36.72,16.88142857142866,18.24,15.08
1464,6.58,986.9528571428574,999.36,977.27,6.52428571428569,7.85,5.29,77.73857142857139,83.24,72.21,6.617142857142848,8.02,5.33,1236.1871428571417,1267.15,1206.08,189.84142857142842,211.15,179.3,4.321428571428632,8.26,1.04
583,21.88,988.1114285714293,992.37,980.63,16.08,17.88,12.58,78.4857142857142,88.25,69.92,16.27857142857143,18.24,12.72,1174.5414285714307,1198.06,1150.15,175.79285714285683,227.33,105.58,18.18571428571432,21.88,12.91
132,7.53,981.6414285714285,984.12,979.34,9.141428571428568,10.33,8.1,81.80714285714285,91.65,70.96,9.312857142857139,10.53,8.23,1208.9128571428578,1217.59,1199.74,143.49285714285708,205.72,40.82,8.737142857142873,10.48,6.54
1289,17.5,997.7685714285716,1003.4,991.61,13.928571428571425,15.77,12.21,65.99714285714282,71.63,62.66,13.959999999999994,15.73,12.3,1184.937142857142,1190.29,1176.53,127.72285714285701,199.6,75.1,18.67428571428576,20.49,16.02
1014,6.27,987.5714285714296,992.15,984.01,9.592857142857143,12.73,7.31,75.1657142857142,77.79,70.04,9.721428571428566,12.93,7.39,1209.0871428571427,1229.31,1187.24,211.278571428571,230.65,187.91,10.414285714285743,14.58,6.27
1504,3.59,975.1357142857144,981.01,971.55,5.975714285714259,6.66,5.29,67.03142857142855,72.55,56.61,6.128571428571413,6.8,5.44,1216.644285714284,1232.33,1198.06,198.13285714285703,213.44,181.99,5.430000000000061,8.86,3.59
1469,9.51,984.4357142857144,991.48,980.35,7.781428571428547,8.91,6.89,77.11142857142852,82.48,72.89,7.902857142857134,8.98,7.03,1220.2357142857131,1226.63,1213.45,191.38428571428557,211.8,172.56,7.062857142857203,9.81,5.14
857,6.66,984.2985714285725,989.49,978.04,11.93714285714285,15.2,9.12,74.58857142857134,93.09,57.56,12.12714285714286,15.42,9.27,1187.7100000000005,1221.5,1173.38,118.21285714285666,222.05,50.05,14.301428571428605,18.02,6.66
700,4.34,996.6171428571439,1000.32,991.6,6.495714285714276,7.3,5.49,80.53857142857127,87.65,73.49,6.518571428571433,7.31,5.52,1250.4457142857168,1263.51,1235.13,197.32142857142824,215.51,175.42,3.8528571428571863,6.15,0.3
143,16.46,994.9285714285712,999.93,984.99,11.19285714285714,13.5,7.71,78.54142857142855,95.11,66.75,11.25285714285714,13.71,7.74,1209.0900000000004,1230.49,1178.81,210.9671428571428,267.33,144.36,12.361428571428586,16.79,7.31
1015,7.02,988.070000000001,992.15,985.24,9.08,12.73,7.31,75.39428571428562,77.79,70.04,9.195714285714283,12.93,7.39,1213.4799999999998,1229.31,1187.24,202.78571428571385,230.65,141.55,9.587142857142885,14.58,6.27
1425,-0.22,985.1571428571432,1000.11,975.96,6.891428571428549,8.25,4.64,92.20142857142854,100.0,77.37,7.001428571428561,8.34,4.64,1241.2042857142842,1274.26,1222.2,131.40571428571417,235.75,23.55,2.6257142857143454,5.17,-0.22
13,-2.29,986.8728571428572,989.89,984.17,3.4157142857142864,4.37,2.73,88.92714285714287,92.4,84.61,3.46,4.43,2.77,1287.5000000000005,1306.17,1264.35,92.62714285714289,168.47,31.43,-6.452857142857142,-2.29,-9.46
508,15.58,992.2671428571431,996.99,989.48,12.159999999999993,15.09,8.88,68.26571428571422,85.75,51.95,12.25857142857144,15.22,8.91,1189.530000000002,1199.16,1177.92,187.42857142857116,232.12,154.65,16.16000000000003,18.28,14.12
860,16.09,984.9214285714296,990.4,978.04,11.144285714285706,13.32,9.12,78.5114285714285,93.09,60.62,11.31571428571429,13.47,9.27,1196.1371428571433,1221.5,1180.13,150.5757142857138,222.05,50.05,12.532857142857178,16.09,6.66
953,16.1,991.6885714285721,998.05,984.15,13.841428571428569,17.31,11.94,65.5742857142856,76.77,56.91,13.965714285714284,17.59,11.98,1178.0585714285714,1196.49,1163.22,181.7385714285711,254.53,110.1,18.590000000000032,21.19,16.1
637,14.42,997.9400000000006,1004.46,991.87,12.555714285714274,14.97,9.76,79.78285714285703,85.89,74.53,12.572857142857146,14.93,9.83,1205.3342857142873,1211.12,1196.34,147.93428571428538,212.84,102.13,13.970000000000047,15.95,11.37
935,17.58,992.2585714285722,1000.71,982.09,13.007142857142858,15.35,10.65,70.86714285714277,84.96,59.05,13.117142857142857,15.53,10.64,1188.0314285714283,1207.53,1166.91,199.2357142857139,242.91,130.82,16.408571428571467,19.25,13.72
1458,8.26,978.5685714285717,991.31,967.99,7.7385714285714045,8.71,6.64,75.00857142857141,97.73,55.51,7.904285714285705,8.98,6.8,1210.6799999999987,1225.53,1198.28,192.97285714285698,206.46,182.57,7.5800000000000605,9.67,5.31
413,-2.03,982.4142857142853,991.76,975.93,5.84714285714285,8.46,4.67,83.4257142857142,93.21,74.23,5.948571428571433,8.6,4.71,1242.4371428571437,1265.24,1217.47,141.76714285714255,220.69,29.01,1.7142857142857413,7.44,-2.03
1710,17.19,992.0514285714287,997.0,987.86,14.747142857142846,16.93,12.86,84.70285714285725,88.03,79.04,14.867142857142849,17.1,12.98,1191.141428571426,1205.65,1180.61,153.74571428571394,230.21,53.42,15.375714285714364,17.27,13.47
363,-13.28,989.3485714285715,998.97,973.34,3.649999999999995,5.68,1.94,91.02571428571419,99.17,87.39,3.7028571428571477,5.84,1.94,1290.7042857142867,1338.13,1242.6,130.2071428571425,207.98,27.58,-6.398571428571401,-0.89,-13.28
159,22.85,987.0214285714286,993.28,980.8,13.441428571428565,16.46,10.82,63.642857142857096,66.19,61.12,13.628571428571423,16.78,10.93,1172.3757142857153,1192.82,1147.18,168.1257142857142,241.09,83.46,18.718571428571448,22.85,15.57
349,-6.46,991.4699999999997,997.18,984.9,4.457142857142854,6.57,3.26,87.03999999999989,90.78,83.64,4.502857142857146,6.67,3.28,1275.6671428571442,1297.59,1242.01,224.91571428571396,249.92,157.84,-2.8128571428571147,2.62,-6.46
311,3.91,986.3957142857143,992.8,976.95,9.675714285714283,12.17,7.78,82.14142857142848,95.89,71.55,9.80571428571429,12.28,7.97,1211.9971428571444,1226.67,1194.83,172.68857142857118,229.22,44.5,9.344285714285741,14.59,3.91
1572,13.48,990.9385714285715,1001.34,983.91,7.47142857142854,10.82,5.15,73.08571428571437,91.46,59.32,7.5485714285714085,11.0,5.16,1227.1599999999976,1247.67,1190.9,178.26428571428545,266.93,82.78,7.4214285714286286,13.48,4.77
618,20.16,986.0071428571435,991.49,982.57,14.264285714285705,18.3,10.93,74.73285714285706,83.35,60.71,14.47,18.55,11.02,1178.7328571428586,1193.26,1157.74,206.56999999999977,225.44,165.1,16.70857142857147,20.99,12.38
1380,6.69,992.4414285714292,1000.22,981.67,11.28142857142855,13.42,9.49,84.87714285714283,97.16,70.01,11.362857142857143,13.46,9.59,1210.651428571427,1225.58,1198.06,161.10714285714275,218.01,97.53,11.204285714285772,13.62,6.69
286,4.8,992.6499999999997,995.85,990.4,8.64571428571428,12.46,7.1,81.42571428571421,92.77,70.45,8.705714285714288,12.52,7.17,1226.7114285714306,1243.84,1208.48,113.83428571428547,170.39,66.26,7.87285714285717,12.4,3.72
1508,6.04,977.3028571428573,982.96,971.7,6.184285714285687,7.32,5.29,69.21714285714286,76.26,64.56,6.328571428571414,7.5,5.44,1219.3914285714268,1232.33,1202.33,199.39571428571412,217.1,181.99,5.395714285714347,8.83,3.59
1700,12.97,987.8642857142856,990.23,981.88,10.677142857142844,12.84,9.35,72.57714285714295,86.41,65.17,10.81285714285713,13.08,9.46,1197.4128571428548,1202.26,1189.53,200.4571428571425,238.07,131.77,13.098571428571507,13.49,12.43
1086,-0.68,985.5585714285719,996.18,976.83,6.99,7.62,5.4,92.87714285714283,96.92,89.09,7.092857142857144,7.73,5.47,1240.8157142857142,1259.21,1222.03,159.135714285714,193.89,48.15,2.8171428571428856,4.5,-0.68
406,1.29,993.6814285714282,997.16,991.21,6.065714285714278,7.59,4.66,72.0899999999999,79.58,65.01,6.105714285714291,7.63,4.67,1244.0728571428583,1269.61,1225.15,203.29999999999967,240.49,160.94,4.518571428571455,8.25,0.02
474,12.14,993.6785714285716,997.92,989.79,6.481428571428561,7.13,5.35,60.199999999999896,71.27,54.13,6.52142857142858,7.2,5.4,1225.9542857142874,1234.96,1207.69,162.83857142857113,271.95,104.62,8.570000000000027,12.14,6.07
1239,8.68,980.6171428571436,983.59,972.18,10.969999999999995,14.3,7.48,75.73000000000002,83.85,67.74,11.192857142857147,14.71,7.63,1191.4257142857132,1209.45,1159.18,180.15428571428552,241.58,90.46,12.417142857142887,17.44,8.68
510,12.64,993.8171428571432,999.35,989.48,11.389999999999992,15.09,6.55,64.23999999999992,85.75,47.07,11.47000000000001,15.22,6.55,1193.322857142859,1215.39,1177.92,178.36999999999972,232.51,118.91,15.790000000000031,18.28,12.64
540,13.41,986.664285714286,993.24,979.54,12.428571428571427,15.95,10.14,72.22428571428564,83.08,64.49,12.598571428571432,16.17,10.31,1186.6671428571444,1202.74,1175.08,219.5714285714282,249.55,200.0,15.144285714285747,17.59,13.37
1022,13.04,983.3342857142868,988.02,976.42,8.951428571428568,10.5,7.72,75.80285714285709,87.19,70.3,9.104285714285714,10.63,7.84,1207.9199999999994,1215.8,1197.87,189.54142857142816,205.86,175.8,9.49714285714289,13.04,7.61
909,16.48,990.675714285715,996.09,985.98,12.925714285714282,16.21,10.98,72.61571428571416,94.7,62.07,13.052857142857153,16.44,11.05,1187.8157142857137,1201.36,1179.55,202.71714285714236,253.72,68.04,16.000000000000036,18.24,13.83
1405,6.31,982.7442857142861,998.11,967.28,8.345714285714264,11.54,6.48,77.28999999999994,81.93,69.92,8.499999999999991,11.79,6.49,1214.2157142857127,1249.3,1190.19,195.72571428571428,211.71,166.71,7.952857142857204,12.0,4.56
556,19.51,986.961428571429,990.91,983.15,14.864285714285712,16.01,13.97,73.0628571428571,88.23,59.94,15.06,16.16,14.17,1173.0757142857165,1189.85,1161.95,194.5657142857139,217.88,143.31,18.335714285714317,21.08,14.5
1565,12.23,991.0457142857146,993.88,985.74,9.321428571428541,10.39,6.51,69.94714285714295,85.1,58.1,9.40857142857141,10.48,6.55,1209.4014285714263,1228.86,1187.19,211.59571428571402,257.76,133.78,11.341428571428631,15.0,7.9
1330,17.59,993.1657142857147,999.78,988.24,13.369999999999985,15.45,11.85,65.85428571428562,74.95,57.83,13.468571428571428,15.62,11.94,1181.6985714285697,1198.31,1165.77,165.2071428571427,207.13,125.56,18.211428571428623,20.81,16.07
1430,3.85,998.2300000000004,1005.35,990.53,5.888571428571406,7.2,4.61,84.65428571428569,92.03,77.37,5.905714285714276,7.19,4.59,1263.129999999998,1288.07,1242.36,211.7042857142856,248.85,167.62,1.5728571428572025,4.14,-1.69
1136,-3.02,981.1000000000004,990.04,973.03,5.375714285714282,6.99,4.36,84.11285714285714,88.99,78.75,5.481428571428574,7.13,4.4,1246.3857142857134,1274.59,1227.07,216.9842857142854,244.98,191.56,0.5185714285714538,3.95,-3.02
951,18.12,988.935714285715,996.37,984.15,14.805714285714284,17.31,11.94,63.88142857142845,76.77,55.71,14.978571428571428,17.59,11.98,1168.0085714285713,1186.3,1150.92,193.15571428571394,254.53,125.51,20.175714285714317,23.67,17.91
169,11.61,988.4400000000002,994.27,980.29,10.28571428571428,11.76,8.29,63.35285714285708,70.97,55.07,10.404285714285708,11.83,8.46,1192.827142857143,1200.12,1178.78,125.10428571428555,253.72,44.73,14.407142857142876,16.48,11.61
342,-3.37,980.7985714285713,990.7,975.6,3.5099999999999967,4.88,2.08,86.91857142857133,96.51,75.57,3.584285714285717,5.0,2.12,1278.7785714285724,1311.64,1248.64,132.3542857142854,193.7,31.77,-6.239999999999973,-1.49,-11.94
65,-4.56,991.9157142857142,1003.79,979.03,3.9800000000000066,5.59,2.95,70.00714285714285,80.59,62.36,4.018571428571426,5.71,2.97,1268.2114285714288,1300.42,1228.33,178.24714285714282,252.17,62.12,-1.0457142857142814,3.92,-4.56
1124,2.78,984.9400000000006,992.39,979.63,3.871428571428569,6.13,3.0,84.29571428571428,87.44,79.8,3.9328571428571446,6.22,3.07,1274.4671428571419,1297.91,1242.21,123.15857142857114,197.25,38.6,-4.281428571428546,2.78,-7.46
1640,15.47,990.3842857142857,994.32,986.42,11.087142857142824,12.03,10.24,69.3700000000001,81.81,62.33,11.195714285714269,12.2,10.3,1195.028571428568,1198.92,1189.63,203.35428571428534,259.56,144.05,14.361428571428634,15.47,12.81
1694,13.26,985.51,988.92,981.23,12.385714285714272,13.78,9.97,74.1185714285715,81.61,67.3,12.568571428571415,14.02,10.08,1186.3614285714261,1197.72,1178.23,220.9399999999996,243.72,205.95,14.871428571428648,15.89,13.26
1585,6.27,985.0214285714286,994.53,979.94,11.159999999999965,13.56,7.0,81.65285714285721,95.12,68.9,11.33999999999998,13.8,7.04,1199.7599999999977,1236.65,1185.64,116.26285714285686,170.17,28.14,11.695714285714343,13.91,6.27
455,10.61,988.7971428571428,991.66,986.76,6.6514285714285615,9.81,5.21,69.67857142857136,78.89,60.17,6.725714285714296,9.91,5.28,1228.2500000000011,1241.05,1210.54,189.29999999999976,227.36,146.09,6.675714285714313,10.61,3.62
861,20.61,986.2085714285724,993.39,978.04,11.461428571428565,15.12,9.12,76.72428571428564,93.09,60.62,11.617142857142861,15.22,9.27,1194.1557142857146,1221.5,1171.48,147.66571428571382,204.45,50.05,13.375714285714322,20.61,6.66
1466,5.55,986.1900000000003,999.36,980.35,6.539999999999976,7.85,5.29,78.37428571428566,83.24,74.32,6.63857142857142,7.98,5.33,1235.669999999999,1267.15,1216.37,187.25999999999982,211.8,172.56,4.214285714285774,6.87,1.04
1369,9.09,988.4342857142865,992.14,985.51,10.081428571428557,13.09,7.91,76.35428571428568,83.07,68.94,10.201428571428568,13.28,8.02,1207.29857142857,1226.39,1187.67,137.30285714285702,240.29,44.08,11.020000000000062,15.21,7.8
1568,5.76,992.4171428571432,1001.34,986.34,8.424285714285682,10.24,6.36,74.52857142857151,85.1,62.95,8.492857142857122,10.34,6.41,1222.3471428571406,1247.67,1203.77,212.9628571428569,266.93,133.78,8.807142857142916,12.23,4.77
443,2.72,988.582857142857,1003.02,979.55,7.759999999999991,9.42,5.38,83.22428571428563,95.74,63.97,7.85428571428572,9.52,5.37,1230.3585714285728,1264.04,1208.98,123.87857142857112,254.39,38.5,5.970000000000027,9.21,2.72
1320,16.55,990.1271428571433,993.91,986.45,16.062857142857133,20.43,10.7,74.36428571428563,84.09,58.92,16.231428571428573,20.68,10.79,1174.6014285714275,1189.37,1157.52,191.9071428571427,229.31,125.95,18.755714285714337,21.93,16.25
792,7.1,996.3657142857152,1000.05,993.8,8.398571428571417,11.21,5.78,83.49571428571424,90.45,73.09,8.430000000000005,11.23,5.8,1236.5300000000004,1257.54,1220.87,207.19142857142816,260.11,107.31,6.687142857142898,10.33,2.56
879,18.25,992.2142857142865,998.71,980.91,11.985714285714275,15.04,8.97,54.95999999999991,59.46,49.37,12.087142857142867,15.16,8.98,1177.514285714286,1197.78,1150.26,88.89285714285667,125.22,48.39,19.11857142857147,22.96,16.34
1618,15.66,990.4242857142859,994.52,984.07,10.29285714285711,11.63,9.0,66.18142857142865,74.0,60.53,10.398571428571406,11.82,9.06,1196.8857142857116,1215.28,1178.8,143.73999999999967,223.42,74.02,14.045714285714345,16.42,10.79
825,7.24,983.8385714285723,990.27,977.1,7.248571428571417,8.78,4.87,71.00714285714282,86.36,58.55,7.368571428571435,8.95,4.93,1218.815714285715,1236.19,1199.53,223.79142857142818,279.37,126.16,7.300000000000038,9.86,4.66
1249,9.0,980.1442857142863,991.05,974.54,11.752857142857136,14.74,10.2,87.53857142857143,96.65,71.23,11.995714285714289,15.11,10.29,1194.8928571428562,1218.85,1179.22,202.5285714285712,254.49,98.8,11.328571428571461,13.59,9.0
1012,8.55,988.0828571428583,992.15,984.01,10.507142857142856,12.73,7.58,73.56857142857135,77.56,67.5,10.642857142857137,12.93,7.64,1201.168571428571,1223.52,1187.24,202.81571428571388,230.65,186.12,12.3214285714286,14.58,8.55
592,16.7,986.942857142858,994.96,981.71,13.654285714285715,17.56,9.74,73.06999999999994,86.09,55.07,13.845714285714283,17.89,9.79,1181.2185714285733,1204.05,1162.74,209.7028571428568,234.5,182.25,16.43000000000004,19.03,13.22
1312,20.94,990.6014285714291,993.97,988.02,17.638571428571428,20.44,15.13,68.99428571428564,87.3,54.3,17.80857142857143,20.57,15.27,1161.195714285713,1171.24,1142.34,194.36999999999983,234.09,142.12,22.104285714285766,26.34,19.49
947,21.19,988.7871428571435,992.04,985.58,14.06142857142857,16.39,11.3,61.664285714285604,72.42,55.71,14.224285714285713,16.57,11.4,1168.92,1186.32,1150.92,192.53428571428535,247.36,140.08,20.010000000000037,23.67,16.56
354,-2.13,979.9914285714284,995.78,967.84,3.4971428571428524,4.24,2.63,84.83428571428564,87.21,79.77,3.5700000000000034,4.35,2.69,1273.907142857144,1297.59,1251.77,205.48285714285686,241.19,179.72,-5.495714285714258,-2.13,-9.08
1614,13.36,989.6600000000001,994.52,983.08,11.35285714285711,15.11,9.0,75.89000000000009,93.79,60.53,11.482857142857123,15.38,9.06,1198.6971428571403,1216.41,1174.1,102.41571428571397,223.42,49.61,13.282857142857205,17.86,8.81
1034,3.03,985.0514285714296,994.05,976.59,6.9799999999999995,10.07,4.9,88.20857142857137,96.15,79.35,7.081428571428572,10.13,4.96,1238.6,1260.94,1214.45,166.34285714285676,244.52,83.05,3.200000000000032,9.0,-0.72
1169,-5.86,977.7271428571433,982.96,972.94,4.868571428571424,7.37,3.2,90.53285714285717,98.78,81.13,4.984285714285718,7.54,3.27,1256.6342857142845,1279.84,1231.11,73.61428571428546,147.36,31.25,-2.548571428571402,2.78,-6.04
469,6.07,992.7385714285716,997.38,989.43,6.764285714285704,7.93,5.35,60.71428571428562,64.11,56.55,6.8114285714285785,7.99,5.4,1223.7285714285729,1233.95,1208.74,214.88285714285686,271.95,131.64,8.787142857142884,12.19,6.07
1237,12.4,978.5642857142864,983.59,971.95,12.212857142857137,14.3,9.92,73.3714285714286,83.85,61.72,12.488571428571431,14.71,10.09,1178.1257142857132,1195.38,1158.47,158.15142857142837,211.66,90.46,14.908571428571458,17.55,12.4
1166,-5.29,978.1528571428577,985.86,972.94,6.004285714285709,7.37,3.61,85.18285714285716,98.78,60.38,6.141428571428575,7.54,3.69,1236.0771428571413,1270.96,1222.67,93.07142857142831,177.11,31.25,1.9514285714285984,5.16,-5.29
1642,16.52,988.2528571428572,994.32,980.64,12.29285714285711,15.7,10.24,72.23285714285724,83.72,62.33,12.44571428571427,16.01,10.3,1188.359999999997,1198.92,1171.53,189.44285714285678,249.4,144.05,15.230000000000063,18.62,12.81
659,2.21,996.1885714285721,1005.39,985.26,7.054285714285703,8.9,6.1,79.42428571428563,86.28,72.58,7.087142857142859,9.03,6.09,1242.8528571428592,1265.41,1213.84,192.2799999999996,226.92,149.1,5.410000000000042,8.74,2.21
579,17.89,989.8400000000007,992.37,986.74,13.459999999999997,15.7,12.35,75.24857142857135,88.25,58.14,13.594285714285716,15.82,12.47,1186.2271428571453,1198.06,1174.82,168.59999999999968,256.42,104.3,16.07857142857147,19.11,12.91
653,3.06,996.292857142858,1007.34,987.33,9.128571428571416,12.99,6.2,83.88428571428562,92.06,74.84,9.178571428571432,13.14,6.17,1231.2914285714303,1267.26,1191.66,191.6114285714282,225.64,144.96,7.8571428571428985,14.21,3.06
601,22.19,990.3114285714292,995.13,987.75,17.19142857142857,20.06,12.67,74.44142857142847,81.66,65.9,17.365714285714283,20.29,12.73,1169.6342857142874,1191.62,1157.63,166.08571428571395,228.89,122.08,19.951428571428615,22.19,16.46
896,11.8,983.6385714285722,992.71,976.9,12.05714285714285,14.09,9.71,70.46999999999989,88.62,55.55,12.261428571428578,14.36,9.86,1182.0,1207.95,1162.57,187.34714285714236,228.51,125.6,15.442857142857179,19.36,11.8
1656,16.02,983.1957142857144,987.38,977.3,16.011428571428546,18.83,14.1,81.14571428571439,89.4,62.8,16.285714285714267,19.17,14.31,1171.5414285714255,1178.72,1155.86,165.0214285714282,219.29,64.43,17.438571428571485,22.52,15.15
1354,13.95,987.6257142857149,992.26,983.61,12.479999999999986,14.21,10.92,84.44857142857138,90.19,74.81,12.637142857142853,14.39,11.07,1197.47857142857,1203.25,1187.51,211.28714285714273,227.14,186.0,12.794285714285769,13.95,11.44
1306,19.49,987.1757142857144,989.77,983.71,18.455714285714283,20.29,13.77,67.83999999999995,87.3,49.66,18.697142857142858,20.61,13.94,1152.2157142857127,1167.31,1135.63,167.62999999999985,213.12,118.68,23.290000000000052,26.38,19.49
1314,21.93,990.6314285714292,993.97,987.98,18.47,20.44,15.96,68.9657142857142,82.73,54.3,18.647142857142853,20.68,16.1,1157.8742857142845,1170.12,1142.34,179.55714285714268,234.09,138.93,22.872857142857193,26.34,20.23
476,14.68,993.517142857143,997.92,989.58,7.339999999999989,9.15,6.6,59.3699999999999,71.27,54.13,7.391428571428581,9.25,6.63,1215.8914285714302,1234.96,1193.94,138.79571428571396,183.88,104.62,10.807142857142887,14.68,6.59
806,11.17,1001.7428571428579,1005.08,994.84,7.808571428571416,8.99,7.01,76.04857142857138,84.2,58.95,7.794285714285718,8.98,7.04,1239.2342857142864,1251.2,1216.54,233.44857142857103,267.44,173.36,7.6642857142857554,11.17,5.56
287,6.31,991.6871428571425,995.85,988.53,7.9828571428571395,10.54,7.1,80.83857142857134,92.77,70.45,8.04714285714286,10.58,7.17,1229.5900000000022,1243.84,1211.6,119.60857142857118,210.81,66.26,7.002857142857171,12.05,3.72
